CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
08/27/2013,7:55,MANHATTAN,10028,40.7765625,-73.9527048,"(40.7765625, -73.9527048)",2 AVENUE                        ,EAST 84 STREET                  ,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,49807,BICYCLE,TAXI,,,
08/19/2013,10:00,BROOKLYN,11229,40.6031699,-73.9600661,"(40.6031699, -73.9600661)",AVENUE S                        ,HOMECREST AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,119737,BICYCLE,UNKNOWN,,,
08/22/2013,8:30,MANHATTAN,10028,40.7759231,-73.9531674,"(40.7759231, -73.9531674)",2 AVENUE                        ,EAST 83 STREET                  ,,1,0,0,0,1,0,0,0,Drugs (Illegal),Unspecified,,,,49746,BICYCLE,TAXI,,,
08/29/2013,14:53,QUEENS,11429,40.7103623,-73.7299822,"(40.7103623, -73.7299822)",104 AVENUE                      ,225 STREET                      ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,225101,BICYCLE,BUS,,,
08/21/2013,17:05,BROOKLYN,11220,40.6374517,-74.0219535,"(40.6374517, -74.0219535)",4 AVENUE                        ,66 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,143387,BICYCLE,PASSENGER VEHICLE,,,
09/09/2013,16:00,MANHATTAN,10030,40.8202554,-73.945614,"(40.8202554, -73.945614)",WEST 140 STREET                 ,EDGECOMBE AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,67592,BICYCLE,,,,
08/19/2013,22:15,MANHATTAN,10025,40.8061347,-73.9615481,"(40.8061347, -73.9615481)",WEST 115 STREET                 ,AMSTERDAM AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,63127,BICYCLE,UNKNOWN,,,
08/19/2013,10:30,QUEENS,11103,40.7593484,-73.9198004,"(40.7593484, -73.9198004)",BROADWAY                        ,38 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,277110,BICYCLE,PASSENGER VEHICLE,,,
08/16/2013,17:00,BRONX,10455,40.8136099,-73.9133371,"(40.8136099, -73.9133371)",EAST 148 STREET                 ,SAINT ANNS AVENUE               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,74993,BICYCLE,UNKNOWN,,,
08/16/2013,21:05,QUEENS,11426,40.7503801,-73.7204253,"(40.7503801, -73.7204253)",LITTLE NECK PARKWAY             ,72 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,224966,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/16/2013,17:05,MANHATTAN,10012,40.7284127,-73.9942525,"(40.7284127, -73.9942525)",EAST 4 STREET                   ,BROADWAY                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,15694,BICYCLE,PASSENGER VEHICLE,,,
08/18/2013,1:30,MANHATTAN,10022,40.7583082,-73.9629257,"(40.7583082, -73.9629257)",EAST 57 STREET                  ,1 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,35838,BICYCLE,UNKNOWN,,,
09/01/2013,18:17,BRONX,10463,40.8726198,-73.9046763,"(40.8726198, -73.9046763)",WEST KINGSBRIDGE ROAD           ,HEATH AVENUE                    ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,108682,BICYCLE,PASSENGER VEHICLE,LIVERY VEHICLE,,
08/15/2013,17:48,MANHATTAN,10023,40.7799246,-73.9806751,"(40.7799246, -73.9806751)",WEST 74 STREET                  ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,54351,BICYCLE,PASSENGER VEHICLE,,,
08/22/2013,12:00,MANHATTAN,10019,40.768595,-73.9852164,"(40.768595, -73.9852164)",9 AVENUE                        ,WEST 58 STREET                  ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,42483,BICYCLE,MOTORCYCLE,,,
08/26/2013,13:53,MANHATTAN,10024,40.7876856,-73.9750141,"(40.7876856, -73.9750141)",WEST 86 STREET                  ,AMSTERDAM AVENUE                ,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,,,,54400,BICYCLE,UNKNOWN,,,
08/11/2013,5:57,,,40.7303695,-73.9138714,"(40.7303695, -73.9138714)",,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3045735,BICYCLE,PASSENGER VEHICLE,,,
08/11/2013,18:30,BROOKLYN,11217,40.6875356,-73.9774963,"(40.6875356, -73.9774963)",FULTON STREET                   ,SAINT FELIX STREET              ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,193105,BICYCLE,UNKNOWN,,,
08/09/2013,23:15,MANHATTAN,10013,40.7180184,-73.9999567,"(40.7180184, -73.9999567)",CANAL STREET                    ,CENTRE STREET                   ,,1,0,0,0,1,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,8055,BICYCLE,TAXI,,,
08/10/2013,2:10,,,,,,FOREST AVENUE                   ,SOUTH AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,291105,BICYCLE,UNKNOWN,,,
08/03/2013,14:30,STATEN ISLAND,10301,40.6319694,-74.0759573,"(40.6319694, -74.0759573)",BAY STREET                      ,CLINTON STREET                  ,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,288964,BICYCLE,UNKNOWN,,,
07/26/2013,12:00,MANHATTAN,10012,40.7241363,-73.9926041,"(40.7241363, -73.9926041)",EAST HOUSTON STREET             ,BOWERY                          ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,7932,BICYCLE,PASSENGER VEHICLE,,,
07/29/2013,16:02,MANHATTAN,10014,40.7358455,-74.0059611,"(40.7358455, -74.0059611)",WEST 11 STREET                  ,HUDSON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,11199,BICYCLE,TAXI,,,
08/04/2013,12:00,QUEENS,11379,40.713289,-73.8716171,"(40.713289, -73.8716171)",METROPOLITAN AVENUE             ,80 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,217212,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/17/2013,18:45,,,,,,WHITE PLAINS ROAD               ,PELHAM PARKWAY                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,105333,BICYCLE,UNKNOWN,,,
07/24/2013,17:55,MANHATTAN,10029,40.7953118,-73.9359119,"(40.7953118, -73.9359119)",EAST 115 STREET                 ,1 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,56785,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/29/2013,17:40,BROOKLYN,11207,40.6853679,-73.9108861,"(40.6853679, -73.9108861)",DECATUR STREET                  ,BUSHWICK AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,186481,BICYCLE,PASSENGER VEHICLE,,,
07/29/2013,8:50,BROOKLYN,11219,40.6286539,-73.9951617,"(40.6286539, -73.9951617)",58 STREET                       ,14 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,133055,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/13/2013,11:35,MANHATTAN,10012,40.7240705,-73.9953496,"(40.7240705, -73.9953496)",JERSEY STREET                   ,MULBERRY STREET                 ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,7838,BICYCLE,VAN,,,
07/11/2013,21:55,BROOKLYN,11221,40.6847054,-73.9441849,"(40.6847054, -73.9441849)",PUTNAM AVENUE                   ,TOMPKINS AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,181396,BICYCLE,PASSENGER VEHICLE,,,
08/05/2013,16:47,QUEENS,11375,40.7178023,-73.8395565,"(40.7178023, -73.8395565)",AUSTIN STREET                   ,73 ROAD                         ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,266589,BICYCLE,LIVERY VEHICLE,,,
07/31/2013,18:20,MANHATTAN,10024,40.7876559,-73.9770617,"(40.7876559, -73.9770617)",WEST 85 STREET                  ,BROADWAY                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,54289,BICYCLE,PASSENGER VEHICLE,,,
07/26/2013,1:35,BROOKLYN,11238,40.6811367,-73.9556676,"(40.6811367, -73.9556676)",FULTON STREET                   ,FRANKLIN AVENUE                 ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,181473,BICYCLE,PASSENGER VEHICLE,,,
07/10/2013,13:50,BROOKLYN,11217,40.6807335,-73.9745025,"(40.6807335, -73.9745025)",BERGEN STREET                   ,6 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,177961,BICYCLE,SPORT UTILITY / STATION WAGON,,,
06/26/2013,17:05,BROOKLYN,11211,40.7192472,-73.9540622,"(40.7192472, -73.9540622)",DRIGGS AVENUE                   ,NORTH 11 STREET                 ,,1,0,0,0,1,0,0,0,Other Electronic Device,Other Vehicular,,,,199831,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/01/2013,18:09,BROOKLYN,11201,40.696131,-73.9871041,"(40.696131, -73.9871041)",JAY STREET                      ,TILLARY STREET                  ,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,189935,BICYCLE,PASSENGER VEHICLE,,,
06/16/2013,23:30,BROOKLYN,11237,40.7038744,-73.9125493,"(40.7038744, -73.9125493)",CYPRESS AVENUE                  ,BLEECKER STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,186261,BICYCLE,UNKNOWN,,,
07/09/2013,18:55,MANHATTAN,10011,40.738552,-73.9996824,"(40.738552, -73.9996824)",WEST 14 STREET                  ,7 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,11096,BICYCLE,PASSENGER VEHICLE,,,
06/23/2013,16:55,BROOKLYN,11206,40.7080712,-73.9433213,"(40.7080712, -73.9433213)",MESEROLE STREET                 ,GRAHAM AVENUE                   ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,196276,BICYCLE,UNKNOWN,,,
06/16/2013,17:02,BROOKLYN,11216,40.6872462,-73.9546828,"(40.6872462, -73.9546828)",BEDFORD AVENUE                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181238,BICYCLE,PASSENGER VEHICLE,,,
06/21/2013,7:45,BROOKLYN,11207,40.688553,-73.9124432,"(40.688553, -73.9124432)",HALSEY STREET                   ,EVERGREEN AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,186272,BICYCLE,PASSENGER VEHICLE,,,
06/29/2013,20:00,MANHATTAN,10016,40.7416432,-73.9781673,"(40.7416432, -73.9781673)",EAST 29 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,24268,BICYCLE,PASSENGER VEHICLE,,,
07/05/2013,21:20,BRONX,10465,40.8267983,-73.8223616,"(40.8267983, -73.8223616)",EAST TREMONT AVENUE             ,DILL PLACE                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,90713,BICYCLE,UNKNOWN,,,
07/04/2013,23:10,BROOKLYN,11216,40.6825066,-73.9437433,"(40.6825066, -73.9437433)",HALSEY STREET                   ,TOMPKINS AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,181365,BICYCLE,UNKNOWN,,,
07/07/2013,21:30,BROOKLYN,11221,40.6908834,-73.9125014,"(40.6908834, -73.9125014)",CENTRAL AVENUE                  ,HANCOCK STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,186383,BICYCLE,OTHER,,,
06/25/2013,20:45,BROOKLYN,11229,40.609347,-73.9435456,"(40.609347, -73.9435456)",NOSTRAND AVENUE                 ,GERRITSEN AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,119317,BICYCLE,UNKNOWN,,,
06/19/2013,19:35,BROOKLYN,11238,40.6747128,-73.9689999,"(40.6747128, -73.9689999)",PLAZA STREET EAST               ,BUTLER PLACE                    ,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Passenger Distraction,Unspecified,,,174320,BICYCLE,BICYCLE,PASSENGER VEHICLE,,
05/30/2013,17:55,,,,,,BROADWAY                        ,WEST 225 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,108316,BICYCLE,UNKNOWN,,,
05/29/2013,16:32,BROOKLYN,11205,40.6942141,-73.9593119,"(40.6942141, -73.9593119)",KENT AVENUE                     ,MYRTLE AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,181127,BICYCLE,PASSENGER VEHICLE,,,
06/12/2013,17:06,BROOKLYN,11215,40.6561436,-73.9772979,"(40.6561436, -73.9772979)",PROSPECT AVENUE                 ,11 AVENUE                       ,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,158190,BICYCLE,PASSENGER VEHICLE,,,
06/11/2013,10:10,BROOKLYN,11214,40.6127809,-73.9966,"(40.6127809, -73.9966)",76 STREET                       ,18 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,123804,BICYCLE,BUS,,,
06/03/2013,20:00,BROOKLYN,11219,40.632085,-74.002349,"(40.632085, -74.002349)",11 AVENUE                       ,59 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,132639,BICYCLE,PASSENGER VEHICLE,,,
06/08/2013,0:50,BROOKLYN,11217,40.6851972,-73.9782759,"(40.6851972, -73.9782759)",FLATBUSH AVENUE                 ,STATE STREET                    ,,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,189769,BICYCLE,PASSENGER VEHICLE,,,
05/17/2013,13:50,BROOKLYN,11206,40.6971788,-73.9466376,"(40.6971788, -73.9466376)",TOMPKINS AVENUE                 ,MLK PLACE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181068,BICYCLE,SPORT UTILITY / STATION WAGON,,,
05/17/2013,12:38,BROOKLYN,11206,40.7035565,-73.9502247,"(40.7035565, -73.9502247)",MIDDLETON STREET                ,UNION AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,195970,BICYCLE,SMALL COM VEH(4 TIRES) ,,,
05/17/2013,22:10,BROOKLYN,11236,40.6465718,-73.8961633,"(40.6465718, -73.8961633)",EAST 103 STREET                 ,FLATLANDS AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,146094,BICYCLE,UNKNOWN,,,
04/27/2013,20:13,MANHATTAN,10031,40.8252325,-73.9476044,"(40.8252325, -73.9476044)",WEST 145 STREET                 ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,65610,BICYCLE,LIVERY VEHICLE,,,
05/02/2013,18:55,QUEENS,11372,40.7480249,-73.8802047,"(40.7480249, -73.8802047)",ROOSEVELT AVENUE                ,86 STREET                       ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,,,,281981,BICYCLE,PASSENGER VEHICLE,,,
05/10/2013,12:00,BROOKLYN,11236,40.6461445,-73.9034359,"(40.6461445, -73.9034359)",ROCKAWAY PARKWAY                ,SMITHS LANE                     ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,146066,BICYCLE,PASSENGER VEHICLE,,,
04/15/2013,12:30,MANHATTAN,10011,40.7464018,-74.0051067,"(40.7464018, -74.0051067)",WEST 21 STREET                  ,10 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,18826,BICYCLE,PASSENGER VEHICLE,,,
04/16/2013,15:15,BRONX,10453,40.855728,-73.910412,"(40.855728, -73.910412)",UNIVERSITY AVENUE               ,WEST 180 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,93279,BICYCLE,LIVERY VEHICLE,,,
05/03/2013,12:56,BROOKLYN,11205,40.6940116,-73.9610935,"(40.6940116, -73.9610935)",MYRTLE AVENUE                   ,CLASSON AVENUE                  ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,181001,BICYCLE,SPORT UTILITY / STATION WAGON,,,
05/08/2013,19:35,BROOKLYN,11208,40.6722617,-73.8755678,"(40.6722617, -73.8755678)",SUTTER AVENUE                   ,LOGAN STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,167081,BICYCLE,UNKNOWN,,,
05/03/2013,19:15,MANHATTAN,10023,40.7761065,-73.9797447,"(40.7761065, -73.9797447)",WEST 70 STREET                  ,COLUMBUS AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,53825,BICYCLE,UNKNOWN,,,
04/25/2013,18:26,QUEENS,11372,40.7499403,-73.8824498,"(40.7499403, -73.8824498)",37 AVENUE                       ,84 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,281916,BICYCLE,PASSENGER VEHICLE,,,
05/12/2013,20:10,MANHATTAN,10021,40.7724613,-73.9670409,"(40.7724613, -73.9670409)",5 AVENUE                        ,EAST 72 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,48563,BICYCLE,PASSENGER VEHICLE,,,
03/26/2013,13:12,BROOKLYN,11215,40.6655654,-73.9893124,"(40.6655654, -73.9893124)",5 AVENUE                        ,15 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,177273,BICYCLE,SPORT UTILITY / STATION WAGON,,,
03/21/2013,20:45,BROOKLYN,11217,40.6865024,-73.9878595,"(40.6865024, -73.9878595)",HOYT STREET                     ,DEAN STREET                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,189288,BICYCLE,TAXI,,,
04/09/2013,16:45,BROOKLYN,11217,40.6760735,-73.9775327,"(40.6760735, -73.9775327)",6 AVENUE                        ,BERKELEY PLACE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,177372,BICYCLE,PASSENGER VEHICLE,,,
04/04/2013,11:50,BROOKLYN,11222,40.7217051,-73.9506477,"(40.7217051, -73.9506477)",DRIGGS AVENUE                   ,LORIMER STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,199405,BICYCLE,PASSENGER VEHICLE,,,
04/13/2013,18:20,QUEENS,11368,40.7558009,-73.8653449,"(40.7558009, -73.8653449)",34 AVENUE                       ,103 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,281825,BICYCLE,PASSENGER VEHICLE,,,
04/02/2013,18:45,MANHATTAN,10003,40.7354326,-73.9826943,"(40.7354326, -73.9826943)",2 AVENUE                        ,EAST 19 STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,23575,BICYCLE,TAXI,,,
03/25/2013,13:58,MANHATTAN,10024,40.7794786,-73.9735729,"(40.7794786, -73.9735729)",WEST 77 STREET                  ,CENTRAL PARK WEST               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,53663,BICYCLE,UNKNOWN,,,
04/14/2013,23:40,QUEENS,11379,40.7279234,-73.8710008,"(40.7279234, -73.8710008)",WOODHAVEN BOULEVARD             ,DRY HARBOR ROAD                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,216056,BICYCLE,UNKNOWN,,,
03/24/2013,15:03,QUEENS,11104,40.7449018,-73.918349,"(40.7449018, -73.918349)",43 AVENUE                       ,46 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,241600,BICYCLE,UNKNOWN,,,
04/05/2013,18:30,MANHATTAN,10075,40.7720736,-73.9499388,"(40.7720736, -73.9499388)",YORK AVENUE                     ,EAST 80 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,48075,BICYCLE,SPORT UTILITY / STATION WAGON,,,
03/15/2013,19:18,BROOKLYN,11237,40.7015297,-73.9231339,"(40.7015297, -73.9231339)",KNICKERBOCKER AVENUE            ,HART STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,185725,BICYCLE,PASSENGER VEHICLE,,,
02/22/2013,20:25,BRONX,10459,40.8209858,-73.8916133,"(40.8209858, -73.8916133)",SOUTHERN BOULEVARD              ,EAST 163 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,77116,BICYCLE,PASSENGER VEHICLE,,,
03/10/2013,13:15,MANHATTAN,10023,40.7722094,-73.9821793,"(40.7722094, -73.9821793)",WEST 64 STREET                  ,BROADWAY                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,53600,BICYCLE,TAXI,,,
02/15/2013,11:00,MANHATTAN,10016,40.7425878,-73.9804117,"(40.7425878, -73.9804117)",3 AVENUE                        ,EAST 29 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,23255,BICYCLE,TAXI,,,
02/12/2013,9:15,MANHATTAN,10003,40.7255825,-73.9898692,"(40.7255825, -73.9898692)",EAST 3 STREET                   ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,14860,BICYCLE,UNKNOWN,,,
01/31/2013,21:30,,,,,,EASTERN PARKWAY                 ,FLATBUSH AVENUE                 ,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,176997,BICYCLE,SPORT UTILITY / STATION WAGON,,,
01/23/2013,20:27,MANHATTAN,10013,40.7194676,-74.0043723,"(40.7194676, -74.0043723)",CHURCH STREET                   ,WALKER STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1713,BICYCLE,TAXI,,,
02/04/2013,4:15,QUEENS,11377,40.7494643,-73.9016584,"(40.7494643, -73.9016584)",37 AVENUE                       ,61 STREET                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,241059,BICYCLE,UNKNOWN,,,
01/18/2013,16:55,QUEENS,11106,40.75658,-73.9297516,"(40.75658, -73.9297516)",31 STREET                       ,36 AVENUE                       ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,View Obstructed/Limited,,,,274707,BICYCLE,PASSENGER VEHICLE,,,
01/31/2013,14:30,BROOKLYN,11211,40.7089041,-73.9592525,"(40.7089041, -73.9592525)",BROADWAY                        ,HAVEMEYER STREET                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,195233,BICYCLE,,,,
01/21/2013,4:30,BROOKLYN,11222,40.7221796,-73.9498645,"(40.7221796, -73.9498645)",MANHATTAN AVENUE                ,DRIGGS AVENUE                   ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,199104,BICYCLE,LIVERY VEHICLE,,,
02/02/2013,10:30,MANHATTAN,10021,40.7678129,-73.9620143,"(40.7678129, -73.9620143)",EAST 69 STREET                  ,3 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,47419,BICYCLE,UNKNOWN,,,
12/12/2012,10:45,,,,,,OLD SLIP                        ,WATER STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1436,BICYCLE,VAN,,,
12/13/2012,19:30,BROOKLYN,11206,40.7006238,-73.9364393,"(40.7006238, -73.9364393)",BUSHWICK AVENUE                 ,FORREST STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,185306,BICYCLE,PASSENGER VEHICLE,,,
12/20/2012,10:30,MANHATTAN,10038,40.7101767,-74.0011362,"(40.7101767, -74.0011362)",PEARL STREET                    ,ROBERT F WAGNER PLACE           ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,6476,BICYCLE,UNKNOWN,,,
01/01/2013,16:00,BROOKLYN,11207,40.6900286,-73.9109952,"(40.6900286, -73.9109952)",HALSEY STREET                   ,CENTRAL AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,185386,BICYCLE,UNKNOWN,,,
12/21/2012,2:30,MANHATTAN,10003,40.7346735,-73.9945839,"(40.7346735, -73.9945839)",WEST 12 STREET                  ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,10205,BICYCLE,UNKNOWN,,,
01/03/2013,11:30,BROOKLYN,11206,40.7037643,-73.9426145,"(40.7037643, -73.9426145)",GRAHAM AVENUE                   ,MOORE STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,195071,BICYCLE,UNKNOWN,,,
11/29/2012,10:40,MANHATTAN,10019,40.7671096,-73.9817185,"(40.7671096, -73.9817185)",WEST 58 STREET                  ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,39436,BICYCLE,UNKNOWN,,,
11/13/2012,16:54,,,,,,,,SIDEWALK IN F/O 36-31 COLLEGE PT BLVD   ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,247648,BICYCLE,SMALL COM VEH(4 TIRES) ,,,
11/22/2012,21:00,QUEENS,11377,40.7464286,-73.8954194,"(40.7464286, -73.8954194)",ROOSEVELT AVENUE                ,70 STREET                       ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,240285,BICYCLE,UNKNOWN,,,
11/27/2012,8:00,BROOKLYN,11238,40.6816164,-73.9708246,"(40.6816164, -73.9708246)",CARLTON AVENUE                  ,PACIFIC STREET                  ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,176585,BICYCLE,OTHER,,,
11/16/2012,11:39,MANHATTAN,10035,40.7976786,-73.9372821,"(40.7976786, -73.9372821)",EAST 117 STREET                 ,2 AVENUE                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,60224,BICYCLE,,,,
11/17/2012,13:00,BROOKLYN,11221,40.6870993,-73.9298861,"(40.6870993, -73.9298861)",REID AVENUE                     ,MADISON STREET                  ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,183075,BICYCLE,UNKNOWN,,,
11/09/2012,23:30,BROOKLYN,11211,40.7140763,-73.9546573,"(40.7140763, -73.9546573)",METROPOLITAN AVENUE             ,NORTH 5 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,198791,BICYCLE,UNKNOWN,,,
10/16/2012,10:32,MANHATTAN,10030,40.8153057,-73.9436997,"(40.8153057, -73.9436997)",WEST 135 STREET                 ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,66677,BICYCLE,PASSENGER VEHICLE,,,
10/12/2012,17:13,MANHATTAN,10036,40.7603012,-73.9949825,"(40.7603012, -73.9949825)",WEST 43 STREET                  ,10 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,17435,BICYCLE,PASSENGER VEHICLE,,,
